Ticker,Total Trades,Profitable Trades,Losing Trades,Total Profit/Loss,Buy Prices,Sell Prices
DWARKESH,5,2,3,102787,"6, 5, 4, 2, 25","4, 3, 3, 7, 77"
DYCL,0,0,0,0,,
DYNAMATECH,5,1,4,41942,"1229, 1252, 2417, 2144, 606","680, 821, 1531, 1542, 2318"
DYNPRO,1,0,1,-7776,370,265
E2E,1,1,0,62830,18,56
EASEMYTRIP,0,0,0,0,,
ECLERX,3,1,2,44216,"39, 853, 354","120, 622, 244"
EDELWEISS,4,2,2,106063,"32, 98, 67, 25","103, 60, 47, 75"
EDUCOMP,6,0,6,-69308,"608, 271, 24, 13, 9, 8","419, 192, 12, 8, 6, 4"
EICHERMOT,1,0,1,-7206,30,19
EIDPARRY,2,1,1,56888,"207, 130","144, 418"
EIFFL,3,0,3,-25456,"121, 106, 101","86, 73, 75"
EIHAHOTELS,3,2,1,120825,"62, 343, 235","199, 209, 721"
EIHOTEL,4,2,2,143468,"107, 53, 176, 86","75, 188, 129, 328"
EIMCOELECO,3,2,1,120280,"134, 338, 294","420, 192, 901"
EKC,7,1,6,44805,"252, 150, 84, 31, 12, 11, 19","180, 110, 62, 22, 9, 8, 77"
ELDEHSG,0,0,0,0,,
ELECON,5,1,4,26674,"117, 43, 62, 34, 26","38, 31, 46, 19, 92"
ELECTCAST,3,1,2,51947,"20, 13, 14","13, 9, 47"
ELECTHERM,4,1,3,65531,"120, 17, 136, 115","84, 69, 87, 82"
ELGIEQUIP,2,1,1,54390,"14, 72","10, 220"
ELGIRUBCO,2,2,0,162010,"6, 14","27, 42"
ELIN,0,0,0,0,,
EMAMILTD,2,1,1,58722,"50, 127","37, 405"
EMAMIPAP,1,0,1,-7084,118,84
EMAMIREAL,5,3,2,225434,"152, 103, 34, 16, 36","113, 326, 22, 80, 108"
EMIL,0,0,0,0,,
EMKAY,5,2,3,94834,"39, 16, 144, 68, 47","28, 50, 98, 26, 142"
EMMBI,1,1,0,70819,12,39
EMSLIMITED,0,0,0,0,,
EMUDHRA,0,0,0,0,,
ENDURANCE,2,1,1,50075,"1204, 726","601, 2219"
ENERGYDEV,5,2,3,152730,"148, 16, 34, 7, 10","88, 69, 24, 4, 38"
ENGINERSIN,4,2,2,111372,"41, 115, 87, 75","129, 77, 60, 234"
ENIL,2,1,1,54601,"147, 742","446, 550"
EPIGRAL,0,0,0,0,,
EPL,3,2,1,123448,"9, 8, 17","6, 25, 54"
EQUIPPP,7,2,5,231661,"818, 426, 16, 13, 11, 13, 47","588, 275, 12, 42, 8, 96, 28"
EQUITASBNK,0,0,0,0,,
ERIS,0,0,0,0,,
EROSMEDIA,4,1,3,41043,"150, 185, 94, 16","527, 118, 66, 8"
ESABINDIA,1,1,0,60819,309,1027
ESAFSFB,0,0,0,0,,
ESCORTS,7,2,5,88007,"119, 81, 142, 85, 70, 705, 580","85, 60, 99, 64, 220, 470, 1846"
ESSARSHPNG,3,1,2,52603,"18, 10, 10","12, 8, 32"
ESSENTIA,2,1,1,53636,"0, 0","0, 0"
ESTER,2,0,2,-15865,"42, 35","30, 25"
ETHOSLTD,0,0,0,0,,
EUROTEXIND,5,2,3,110278,"11, 13, 25, 13, 9","37, 38, 15, 10, 7"
EVEREADY,4,2,2,123056,"18, 243, 81, 66","63, 177, 45, 212"
EVERESTIND,4,2,2,120576,"65, 156, 228, 203","231, 108, 132, 650"
EXCEL,4,2,2,118712,"1, 0, 0, 1","1, 1, 0, 0"
EXCELINDUS,1,0,1,-7407,944,689
EXIDEIND,3,2,1,143683,"52, 143, 121","164, 105, 472"
EXPLEOSOL,4,2,2,134303,"46, 449, 318, 272","140, 314, 144, 1140"
EXXARO,1,0,1,-7700,115,84
FACT,2,1,1,49986,"33, 41","22, 125"
FAIRCHEMOR,0,0,0,0,,
FAZE3Q,0,0,0,0,,
FCL,1,0,1,-8408,54,39
FCONSUMER,5,0,5,-49803,"53, 46, 28, 17, 1","39, 28, 12, 11, 1"
FCSSOFT,3,1,2,45192,"1, 0, 3","5, 0, 2"
FDC,1,1,0,63634,34,104
FEDERALBNK,3,2,1,125568,"21, 16, 41","13, 54, 132"
FEDFINA,0,0,0,0,,
FELDVR,6,0,6,-76184,"156, 134, 80, 58, 22, 18","111, 88, 52, 17, 9, 12"
FIBERWEB,0,0,0,0,,
FIEMIND,4,1,3,34063,"509, 255, 192, 178","366, 182, 127, 551"
FILATEX,1,1,0,83417,1,5
FINCABLES,3,2,1,120614,"83, 24, 256","53, 75, 813"
FINEORG,0,0,0,0,,
FINOPB,0,0,0,0,,
FINPIPE,4,3,1,183811,"6, 11, 126, 100","20, 33, 93, 312"
FIVESTAR,0,0,0,0,,
FLAIR,0,0,0,0,,
FLEXITUFF,4,0,4,-34776,"109, 53, 8, 6","78, 37, 6, 4"
FLFL,5,1,4,25908,"81, 94, 77, 10, 6","278, 49, 50, 7, 3"
FLUOROCHEM,1,1,0,66864,357,1162
FMGOETZE,3,0,3,-34134,"180, 59, 406","103, 36, 258"
FMNL,4,0,4,-37917,"13, 28, 17, 9","10, 16, 12, 7"
FOCUS,2,1,1,53525,"10, 4","6, 12"
FOODSIN,0,0,0,0,,
FORTIS,1,1,0,62195,75,228
FOSECOIND,2,1,1,49330,"248, 1539","760, 902"
FSC,4,0,4,-39727,"639, 175, 97, 12","468, 105, 66, 8"
FSL,5,1,4,21978,"43, 15, 13, 9, 44","29, 11, 9, 28, 27"
FUSION,0,0,0,0,,
GABRIEL,4,2,2,132135,"4, 27, 24, 87","13, 20, 16, 317"
GAEL,3,2,1,117853,"5, 12, 41","15, 35, 26"
GAIL,1,1,0,64959,66,209
GALAXYSURF,0,0,0,0,,
GALLANTT,2,0,2,-18868,"43, 29","30, 20"
GANDHAR,0,0,0,0,,
GANDHITUBE,2,2,0,130540,"42, 146","125, 486"
GANECOS,1,1,0,68064,140,458
GANESHBE,0,0,0,0,,
GANESHHOUC,4,1,3,25077,"95, 42, 76, 37","68, 126, 48, 18"
GANGAFORGE,1,1,0,68794,1,4
GANGESSECU,1,1,0,62929,33,100
GARFIBRES,1,1,0,66119,40,128
GATECH,0,0,0,0,,
GATECHDVR,0,0,0,0,,
GATEWAY,0,0,0,0,,
GAYAHWS,2,1,1,51818,"1, 0","0, 1"
GEECEE,4,2,2,110557,"28, 143, 86, 69","95, 85, 44, 209"
GEEKAYWIRE,1,1,0,69197,7,24
GENCON,1,0,1,-9077,52,38
GENESYS,2,0,2,-19285,"106, 44","69, 29"
GENSOL,0,0,0,0,,
GENUSPAPER,2,1,1,55430,"7, 6","5, 21"
GENUSPOWER,4,2,2,105285,"10, 42, 23, 24","30, 29, 14, 72"
GEOJITFSL,3,0,3,-30417,"26, 42, 28","19, 25, 18"
GEPIL,3,0,3,-31847,"616, 352, 177","383, 205, 130"
GESHIP,1,1,0,67686,205,664
GET&D,4,1,3,41829,"195, 293, 190, 127","139, 155, 120, 443"
GFLLIMITED,5,2,3,2760443,"32, 6, 15, 36, 84","23, 560, 46, 26, 62"
GHCL,5,2,3,103165,"151, 86, 29, 245, 137","102, 55, 92, 171, 445"
GHCLTEXTIL,0,0,0,0,,
GICHSGFIN,4,2,2,103138,"36, 117, 214, 82","109, 76, 143, 256"
GICRE,1,0,1,-7630,220,164
GILLANDERS,2,1,1,59415,"58, 30","41, 98"
GILLETTE,1,0,1,-8844,900,626
GINNIFILA,5,2,3,131522,"11, 4, 7, 26, 13","8, 14, 5, 19, 49"
GIPCL,1,1,0,63674,50,155
GKWLIMITED,2,2,0,173354,"344, 574","1148, 2458"
GLAND,1,0,1,-9588,1359,924
GLAXO,0,0,0,0,,
GLENMARK,3,1,2,49147,"157, 697, 337","529, 443, 206"
GLFL,4,0,4,-38182,"3, 3, 2, 2","2, 2, 1, 1"
GLOBAL,2,1,1,64061,"18, 12","10, 44"
GLOBALVECT,4,2,2,153682,"187, 10, 69, 50","113, 39, 46, 220"
GLOBE,2,0,2,-16990,"3, 6","2, 4"
GLOBUSSPR,5,1,4,95664,"99, 77, 184, 132, 128","74, 43, 128, 84, 678"
GLS,0,0,0,0,,
GMBREW,3,1,2,45505,"21, 536, 341","65, 315, 247"
GMDCLTD,5,2,3,98639,"52, 103, 87, 65, 40","160, 75, 62, 32, 133"
GMMPFAUDLR,0,0,0,0,,
GMRINFRA,4,1,3,28569,"46, 26, 19, 11","22, 18, 13, 35"
GMRP&UI,0,0,0,0,,
GNA,1,0,1,-12774,125,71
GNFC,1,1,0,96247,67,281
GOACARBON,4,1,3,68062,"95, 60, 810, 282","48, 259, 555, 209"
GOCLCORP,4,3,1,184133,"33, 175, 312, 174","100, 546, 127, 608"
GOCOLORS,0,0,0,0,,
GODFRYPHLP,5,2,3,94813,"283, 184, 629, 1188, 797","169, 567, 422, 873, 2460"
GODHA,4,1,3,52437,"1, 1, 1, 1","1, 2, 1, 1"
GODREJAGRO,0,0,0,0,,
GODREJCP,1,0,1,-7881,811,599
GODREJIND,4,2,2,113526,"73, 600, 437, 319","253, 420, 283, 961"
GODREJPROP,3,2,1,131496,"214, 663, 1508","679, 2312, 1100"
GOKEX,6,2,4,89232,"243, 101, 66, 36, 65, 40","179, 72, 49, 112, 33, 129"
GOKUL,4,1,3,49944,"46, 15, 14, 11","22, 10, 9, 42"
GOKULAGRO,0,0,0,0,,
GOLDENTOBC,4,2,2,107791,"49, 22, 40, 25","31, 65, 25, 82"
GOLDIAM,3,2,1,114505,"12, 4, 15","8, 11, 47"
GOLDTECH,7,2,5,103223,"17, 9, 7, 5, 4, 11, 11","10, 7, 5, 3, 16, 8, 32"
GOODLUCK,2,1,1,194111,"90, 38","63, 287"
GOYALALUM,0,0,0,0,,
GPIL,5,3,2,187316,"17, 20, 41, 42, 300","52, 14, 26, 145, 967"
GPPL,4,2,2,129632,"50, 153, 100, 61","170, 106, 72, 209"
GPTINFRA,2,1,1,72463,"25, 12","18, 41"
GRANULES,2,2,0,143327,"13, 103","48, 314"
GRAPHITE,2,1,1,59784,"32, 394","104, 288"
GRASIM,4,2,2,104509,"188, 1063, 855, 587","599, 718, 474, 1842"
GRAVITA,4,3,1,186331,"27, 25, 81, 42","87, 80, 59, 128"
GREAVESCOT,4,1,3,33269,"18, 86, 78, 137","57, 64, 55, 70"
GREENLAM,1,1,0,61889,157,486
GREENPANEL,1,1,0,66915,39,126
GREENPLY,2,2,0,393661,"2, 15","8, 175"
GREENPOWER,3,0,3,-28281,"13, 9, 2","9, 7, 2"
GRINDWELL,0,0,0,0,,
GRINFRA,1,0,1,-7152,1361,1005
GRMOVER,0,0,0,0,,
GROBTEA,1,1,0,65518,317,980
GRPLTD,0,0,0,0,,
GRSE,0,0,0,0,,
GRWRHITECH,0,0,0,0,,
GSFC,5,2,3,106501,"17, 80, 60, 57, 53","57, 59, 44, 37, 162"
GSLSU,0,0,0,0,,
GSPL,0,0,0,0,,
GSS,5,2,3,127138,"162, 19, 34, 26, 198","121, 78, 19, 82, 126"
GTECJAINX,0,0,0,0,,
GTL,3,0,3,-27516,"51, 13, 2","37, 9, 1"
GTLINFRA,2,0,2,-20221,"46, 12","30, 8"
GTPL,2,1,1,65129,"67, 171","230, 124"
GUFICBIO,2,1,1,99602,"4, 70","20, 48"
GUJALKALI,5,1,4,24148,"181, 76, 576, 456, 889","111, 228, 418, 338, 620"
GUJAPOLLO,1,1,0,66938,70,234
GUJGASLTD,2,1,1,74405,"134, 559","495, 419"
GUJRAFFIA,4,1,3,33660,"29, 18, 12, 9","19, 9, 8, 29"
GULFOILLUB,1,0,1,-12119,888,515
GULFPETRO,1,1,0,77578,6,23
GULPOLY,4,1,3,68611,"59, 41, 29, 246","44, 18, 126, 169"
GVKPIL,5,1,4,95050,"22, 16, 9, 3, 2","16, 11, 6, 2, 12"
GVPTECH,4,0,4,-41622,"317, 14, 23, 18","218, 11, 13, 13"
HAL,1,1,0,61209,386,1172
HAPPSTMNDS,0,0,0,0,,
HAPPYFORGE,0,0,0,0,,
HARDWYN,0,0,0,0,,
HARIOMPIPE,0,0,0,0,,
HARRMALAYA,4,2,2,109805,"41, 85, 77, 42","126, 61, 57, 131"
HARSHA,0,0,0,0,,
HATHWAY,5,0,5,-56074,"41, 25, 31, 23, 20","26, 18, 17, 13, 13"
HATSUN,0,0,0,0,,
HAVELLS,3,3,0,202497,"14, 74, 420","51, 234, 1268"
HAVISHA,2,1,1,53288,"1, 1","1, 2"
HBLPOWER,4,1,3,29876,"14, 45, 19, 16","9, 30, 11, 49"
HBSL,2,1,1,70053,"62, 27","44, 94"
HCC,7,0,7,-75061,"55, 25, 21, 24, 19, 13, 10","36, 15, 16, 16, 13, 10, 4"
HCG,2,1,1,53784,"116, 100","74, 315"
HCL-INSYS,4,1,3,47446,"98, 24, 8, 7","67, 16, 5, 23"
HCLTECH,3,3,0,190930,"33, 109, 389","99, 366, 1182"
HDFCAMC,0,0,0,0,,
HDFCBANK,1,1,0,59837,97,294
HDFCLIFE,0,0,0,0,,
HEADSUP,2,0,2,-20372,"15, 11","11, 7"
HECPROJECT,1,1,0,104512,19,91
HEG,6,2,4,113812,"120, 213, 192, 164, 176, 1132","388, 155, 138, 119, 689, 484"
HEIDELBERG,1,1,0,60750,34,102
HEMIPROP,0,0,0,0,,
HERANBA,1,0,1,-8630,717,509
HERCULES,2,1,1,56643,"62, 192","200, 128"
HERITGFOOD,4,1,3,41316,"34, 9, 30, 194","23, 31, 22, 108"
HEROMOTOCO,0,0,0,0,,
HESTERBIO,1,1,0,81479,502,1856
HEUBACHIND,2,0,2,-18170,"240, 505","172, 352"
HEXATRADEX,3,1,2,37421,"35, 13, 10","26, 8, 30"
HFCL,3,1,2,78337,"10, 13, 16","8, 9, 68"
HGINFRA,1,1,0,63970,205,647
HGS,5,1,4,41274,"215, 205, 161, 235, 1067","149, 142, 113, 863, 739"
HIKAL,3,1,2,38371,"63, 24, 124","46, 73, 70"
HIL,6,2,4,93097,"172, 384, 295, 1394, 927, 3698","105, 270, 983, 630, 3020, 2589"
HILTON,4,1,3,42665,"27, 19, 13, 9","20, 11, 10, 30"
HIMATSEIDE,4,2,2,140580,"51, 26, 218, 63","31, 81, 162, 268"
HINDALCO,6,3,3,162576,"52, 160, 102, 84, 191, 139","161, 116, 71, 267, 96, 445"
HINDCOMPOS,4,2,2,137195,"34, 96, 357, 210","106, 420, 228, 110"
HINDCON,2,1,1,55736,"4, 3","3, 8"
HINDCOPPER,6,2,4,140449,"311, 69, 49, 35, 32, 119","154, 49, 32, 21, 150, 386"
HINDMOTORS,4,1,3,48303,"19, 7, 7, 5","14, 5, 5, 16"
HINDOILEXP,6,2,4,148414,"145, 78, 201, 50, 103, 51","95, 371, 123, 37, 75, 166"
HINDPETRO,4,1,3,30266,"81, 70, 48, 302","56, 47, 146, 198"
HINDUNILVR,1,1,0,61593,584,1780
HINDWAREAP,1,1,0,79987,78,286
HINDZINC,2,2,0,135167,"45, 124","137, 427"
HIRECT,2,2,0,126963,"36, 141","111, 462"
HISARMETAL,0,0,0,0,,
HITECH,2,1,1,42967,"19, 11","7, 33"
HITECHCORP,4,2,2,145140,"94, 50, 112, 63","66, 176, 83, 241"
HITECHGEAR,4,2,2,128233,"30, 23, 183, 112","21, 89, 79, 348"
HLEGLAS,2,0,2,-17068,"708, 594","516, 408"
HLVLTD,3,1,2,63771,"22, 16, 5","15, 10, 20"
HMAAGRO,0,0,0,0,,
HMT,2,0,2,-26804,"44, 21","25, 12"
HMVL,1,0,1,-11026,124,78
HNDFDS,0,0,0,0,,
HOMEFIRST,0,0,0,0,,
HONASA,0,0,0,0,,
HONAUT,2,2,0,121831,"970, 8972","3050, 28678"
HONDAPOWER,5,2,3,107187,"244, 153, 414, 386, 1338","174, 518, 278, 1196, 908"
HOVS,4,2,2,108779,"101, 47, 30, 89","67, 33, 91, 287"
HPAL,0,0,0,0,,
HPIL,0,0,0,0,,
HPL,2,1,1,46034,"42, 33","22, 100"
HSCL,2,2,0,138284,"11, 17","37, 56"
HTMEDIA,4,0,4,-38500,"127, 94, 85, 41","89, 68, 51, 29"
HUBTOWN,4,1,3,45672,"216, 115, 18, 11","157, 70, 13, 38"
HUDCO,1,1,0,78619,35,126
HUHTAMAKI,1,0,1,-9953,258,172
HYBRIDFIN,0,0,0,0,,
IBREALEST,6,1,5,14688,"113, 71, 54, 92, 68, 87","76, 53, 168, 68, 41, 58"
IBULHSGFIN,4,0,4,-37234,"765, 185, 167, 122","542, 125, 105, 90"
ICDSLTD,2,0,2,-16726,"53, 43","40, 30"
ICEMAKE,2,1,1,56262,"80, 37","58, 115"
ICICIBANK,2,2,0,123748,"87, 215","268, 663"
ICICIGI,0,0,0,0,,
ICICIPRULI,0,0,0,0,,
ICIL,6,2,4,121566,"1, 82, 49, 41, 37, 164","4, 56, 33, 24, 143, 112"
ICRA,2,1,1,56814,"432, 3992","1371, 2899"
IDBI,4,0,4,-38759,"84, 64, 32, 44","58, 43, 19, 31"
IDEA,5,1,4,27016,"35, 71, 66, 56, 10","106, 48, 48, 42, 6"
IDEAFORGE,0,0,0,0,,
IDFC,2,1,1,45478,"37, 18","15, 57"
IDFCFIRSTB,2,1,1,54702,"48, 26","35, 79"
IEL,0,0,0,0,,
IEX,0,0,0,0,,
IFBAGRO,1,0,1,-12689,54,34
IFBIND,4,1,3,37577,"139, 79, 978, 415","74, 58, 599, 1376"
IFCI,4,2,2,186068,"25, 27, 5, 11","19, 20, 14, 61"
IFGLEXPOR,7,4,3,234425,"21, 37, 124, 102, 162, 133, 240","68, 26, 87, 320, 91, 411, 828"
IGARASHI,2,1,1,64149,"14, 762","47, 568"
IGL,3,2,1,121609,"22, 76, 48","67, 44, 160"
IGPL,4,1,3,31270,"61, 23, 54, 168","38, 16, 161, 95"
IIFL,5,2,3,110160,"32, 38, 33, 402, 82","24, 27, 101, 283, 278"
IIFLSEC,0,0,0,0,,
IITL,4,1,3,49689,"215, 154, 94, 65","126, 82, 70, 251"
IKIO,0,0,0,0,,
IL&FSENGG,7,3,4,263614,"478, 72, 76, 29, 43, 17, 3","162, 226, 56, 105, 29, 11, 17"
IL&FSTRANS,3,1,2,60407,"118, 90, 1","85, 60, 5"
IMAGICAA,4,1,3,20929,"136, 86, 4, 5","70, 60, 2, 15"
IMFA,4,1,3,42428,"75, 129, 90, 72","55, 97, 56, 239"
IMPAL,0,0,0,0,,
IMPEXFERRO,5,1,4,9850,"19, 6, 4, 1, 0","9, 5, 3, 1, 1"
INCREDIBLE,2,0,2,-15807,"62, 25","43, 18"
INDBANK,2,2,0,155245,"8, 7","31, 23"
INDHOTEL,2,1,1,51819,"45, 133","143, 73"
INDIACEM,4,1,3,50668,"98, 60, 126, 108","71, 216, 90, 74"
INDIAGLYCO,5,2,3,107780,"313, 55, 101, 279, 228","227, 179, 65, 209, 706"
INDIAMART,0,0,0,0,,
INDIANB,5,2,3,97755,"127, 102, 101, 280, 62","86, 64, 319, 187, 194"
INDIANCARD,1,1,0,66544,54,174
INDIANHUME,4,0,4,-38745,"71, 289, 256, 175","40, 204, 182, 121"
INDIASHLTR,0,0,0,0,,
INDIGO,1,1,0,70950,903,2967
INDIGOPNTS,1,0,1,-8701,1679,1177
INDNIPPON,0,0,0,0,,
INDOAMIN,0,0,0,0,,
INDOBORAX,0,0,0,0,,
INDOCO,3,1,2,48710,"39, 19, 202","21, 65, 148"
INDORAMA,4,2,2,115854,"20, 34, 16, 17","67, 23, 11, 52"
INDOSTAR,3,0,3,-25724,"343, 282, 182","217, 211, 131"
INDOTECH,5,1,4,51663,"292, 157, 86, 163, 95","202, 115, 63, 95, 369"
INDOTHAI,2,0,2,-23647,"37, 25","26, 14"
INDOWIND,5,0,5,-51101,"20, 6, 4, 4, 14","12, 3, 3, 3, 9"
INDRAMEDCO,1,0,1,-7711,55,40
INDSWFTLAB,5,2,3,132494,"29, 52, 29, 38, 75","124, 37, 87, 26, 56"
INDSWFTLTD,6,1,5,28253,"30, 15, 6, 5, 3, 3","19, 9, 4, 3, 2, 10"
INDTERRAIN,2,0,2,-19184,"134, 37","77, 28"
INDUSINDBK,2,1,1,52932,"41, 1252","143, 351"
INDUSTOWER,2,1,1,48724,"156, 230","479, 153"
INFIBEAM,1,1,0,92859,9,35
INFOBEAN,1,1,0,79565,70,254
INFOMEDIA,2,0,2,-23678,"170, 33","97, 23"
INFY,3,2,1,118359,"219, 163, 505","155, 506, 1581"
INGERRAND,3,1,2,53669,"309, 690, 597","230, 517, 1980"
INNOVACAP,0,0,0,0,,
INOXGREEN,0,0,0,0,,
INOXINDIA,0,0,0,0,,
INOXWIND,3,2,1,173011,"25, 10, 28","17, 35, 125"
INSECTICID,3,2,1,117295,"17, 119, 369","54, 373, 208"
INSPIRISYS,3,0,3,-31180,"73, 68, 39","49, 46, 20"
INTELLECT,2,1,1,70783,"122, 112","54, 434"
INTENTECH,2,0,2,-17579,"88, 36","60, 26"
INTLCONV,0,0,0,0,,
INVENTURE,1,0,1,-9041,1,1
IOB,6,1,5,56869,"63, 44, 30, 16, 12, 11","42, 32, 22, 11, 9, 47"
IOC,2,0,2,-15760,"48, 96","34, 70"
IOLCP,2,1,1,56585,"23, 69","73, 48"
IONEXCHANG,0,0,0,0,,
IPCALAB,4,2,2,117842,"40, 396, 258, 1000","135, 282, 809, 710"
IPL,1,0,1,-9125,296,210
IRB,5,0,5,-50535,"13, 21, 15, 10, 11","8, 15, 11, 8, 5"
IRCON,1,1,0,61435,38,114
IRCTC,0,0,0,0,,
IREDA,0,0,0,0,,
IRFC,1,1,0,77335,21,77
IRIS,0,0,0,0,,
IRISDOREME,0,0,0,0,,
IRMENERGY,0,0,0,0,,
ISEC,1,1,0,62865,242,758
ISFT,4,1,3,34862,"380, 210, 54, 140","200, 142, 170, 98"
ISGEC,0,0,0,0,,
ISMTLTD,5,0,5,-45674,"49, 30, 12, 10, 7","34, 22, 9, 7, 4"
ITC,0,0,0,0,,
ITDC,2,1,1,46922,"231, 209","129, 636"
ITDCEM,3,2,1,120893,"10, 65, 50","33, 30, 163"
ITI,2,0,2,-18100,"23, 95","16, 69"
IVC,4,1,3,43247,"24, 23, 14, 3","17, 17, 8, 12"
IVP,3,2,1,146867,"19, 92, 38","60, 66, 132"
IWEL,0,0,0,0,,
IZMO,5,2,3,96468,"75, 50, 18, 9, 22","36, 38, 13, 27, 68"
J&KBANK,3,1,2,50445,"81, 41, 18","60, 30, 57"
JAGRAN,4,0,4,-35614,"74, 60, 107, 63","51, 44, 64, 46"
JAGSNPHARM,2,0,2,-16116,"17, 13","12, 10"
JAIBALAJI,4,1,3,31695,"85, 215, 37, 23","268, 127, 27, 16"
JAICORPLTD,3,1,2,45315,"167, 60, 116","122, 186, 76"
JAIPURKURT,2,1,1,52661,"14, 8","10, 25"
JAMNAAUTO,4,2,2,119133,"10, 6, 63, 32","8, 21, 41, 99"
JASH,2,1,1,54809,"138, 99","101, 301"
JAYAGROGN,1,0,1,-12438,34,19
JAYBARMARU,3,2,1,146843,"9, 39, 40","35, 20, 128"
JAYNECOIND,4,1,3,47428,"13, 7, 6, 5","42, 5, 4, 4"
JAYSREETEA,3,1,2,49179,"46, 100, 70","150, 72, 45"
JBCHEPHARM,2,2,0,130915,"34, 170","105, 559"
JBMA,4,3,1,235580,"6, 62, 75, 88","19, 220, 56, 374"
JCHAC,4,2,2,136564,"50, 221, 131, 1850","169, 150, 502, 1186"
JETAIRWAYS,7,3,4,194865,"194, 248, 306, 29, 31, 102, 66","681, 832, 224, 14, 121, 71, 47"
JETFREIGHT,3,1,2,70145,"15, 11, 6","10, 7, 22"
JHS,5,2,3,117868,"31, 16, 7, 34, 19","22, 53, 26, 24, 13"
JINDALPHOT,4,1,3,34452,"73, 42, 51, 36","49, 138, 36, 15"
JINDALPOLY,5,2,3,191235,"69, 216, 200, 257, 625","410, 157, 145, 813, 454"
JINDALSAW,6,2,4,105679,"42, 210, 152, 132, 76, 53","151, 153, 114, 89, 50, 164"
JINDALSTEL,6,2,4,102393,"152, 448, 159, 80, 116, 122","490, 305, 86, 53, 82, 442"
JINDRILL,4,1,3,37223,"348, 185, 137, 73","240, 126, 91, 239"
JINDWORLD,2,1,1,77394,"12, 48","8, 186"
JIOFIN,0,0,0,0,,
JISLDVREQS,3,1,2,41407,"34, 43, 7","25, 21, 22"
JISLJALEQS,5,2,3,92488,"66, 75, 61, 7, 41","208, 52, 26, 22, 27"
JITFINFRA,2,0,2,-27782,"24, 8","18, 3"
JKCEMENT,3,3,0,191559,"59, 188, 676","180, 604, 2030"
JKIL,4,2,2,133787,"90, 214, 137, 96","342, 126, 75, 336"
JKLAKSHMI,5,2,3,110915,"51, 107, 71, 340, 242","37, 61, 246, 196, 816"
JKPAPER,3,1,2,36831,"17, 35, 142","52, 25, 74"
JKTYRE,4,3,1,215744,"11, 15, 111, 128","34, 65, 75, 398"
JLHL,0,0,0,0,,
JMA,2,1,1,64566,"38, 22","24, 70"
JMFINANCIL,2,0,2,-20116,"29, 94","18, 67"
JOCIL,1,1,0,88666,38,144
JPASSOCIAT,6,1,5,12241,"181, 56, 54, 14, 9, 8","96, 36, 26, 9, 29, 5"
JPOLYINVST,2,0,2,-21905,"14, 19","7, 13"
JPPOWER,5,0,5,-64679,"38, 15, 5, 4, 2","26, 10, 4, 2, 1"
JSL,4,1,3,40933,"60, 42, 35, 119","44, 22, 24, 401"
JSWENERGY,2,1,1,76091,"44, 341","168, 238"
JSWHL,4,2,2,109190,"256, 1140, 616, 1921","830, 646, 403, 6162"
JSWINFRA,0,0,0,0,,
JSWSTEEL,5,3,2,184996,"34, 73, 308, 262, 189","107, 221, 217, 146, 718"
JTEKTINDIA,2,2,0,130309,"9, 51","31, 154"
JTLIND,0,0,0,0,,
JUBLFOOD,1,1,0,62261,101,310
JUBLINDS,2,1,1,72981,"162, 40","103, 154"
JUBLINGREA,0,0,0,0,,
JUBLPHARMA,5,2,3,103746,"83, 145, 75, 404, 472","250, 98, 268, 187, 344"
JUSTDIAL,3,0,3,-27023,"1269, 766, 817","845, 556, 565"
JWL,4,1,3,49231,"44, 41, 11, 13","33, 30, 8, 44"
JYOTHYLAB,3,2,1,115447,"19, 40, 118","13, 125, 360"
JYOTICNC,0,0,0,0,,
JYOTISTRUC,8,2,6,51871,"76, 78, 20, 13, 10, 3, 2, 9","51, 47, 61, 8, 5, 2, 1, 31"
KABRAEXTRU,3,1,2,52055,"20, 86, 68","68, 60, 42"
KAJARIACER,2,1,1,50587,"579, 440","367, 1338"
KAKATCEM,2,1,1,76637,"78, 308","301, 227"
KALAMANDIR,0,0,0,0,,
KALYANIFRG,4,3,1,195972,"51, 150, 89, 130","159, 107, 282, 508"
KALYANKJIL,0,0,0,0,,
KAMATHOTEL,5,3,2,188717,"37, 93, 36, 49, 28","120, 69, 128, 33, 86"
KAMDHENU,4,2,2,106982,"21, 90, 59, 39","71, 48, 37, 121"
KAMOPAINTS,0,0,0,0,,
KANANIIND,6,1,5,71075,"13, 5, 4, 3, 2, 1","9, 4, 3, 2, 1, 6"
KANORICHEM,4,2,2,134549,"34, 18, 73, 33","25, 67, 44, 124"
KANPRPLA,0,0,0,0,,
KANSAINER,0,0,0,0,,
KAPSTON,0,0,0,0,,
KARMAENG,3,2,1,127523,"12, 12, 12","40, 9, 38"
KARURVYSYA,3,2,1,119362,"23, 64, 34","72, 42, 104"
KAVVERITEL,4,2,2,119622,"117, 39, 17, 2","87, 122, 11, 6"
KAYA,2,0,2,-17602,"1014, 416","733, 279"
KAYNES,0,0,0,0,,
KBCGLOBAL,4,1,3,39228,"3, 4, 3, 3","2, 12, 2, 2"
KCP,3,1,2,51896,"18, 99, 64","60, 72, 43"
KCPSUGIND,1,0,1,-12589,20,12
KDDL,3,1,2,61225,"478, 369, 162","324, 262, 601"
