Ticker,Total Trades,Profitable Trades,Losing Trades,Total Profit/Loss
GET&D,4,0,3,-1791.9999694824219
GFLLIMITED,2,0,1,-56.71945571899414
GHCL,3,1,2,379.5001220703125
GICHSGFIN,6,1,5,-1252.500228881836
GICRE,5,2,3,-380.50010681152344
GILLANDERS,3,2,1,127.50001907348633
GILLETTE,1,0,0,0.0
GINNIFILA,3,2,1,263.99996280670166
GIPCL,3,1,1,89.00009155273438
GKWLIMITED,2,1,1,3153.5003662109375
GLAND,0,0,0,0.0
GLAXO,3,2,0,4985.00244140625
GLENMARK,3,0,3,-2295.0
GLFL,8,3,5,7.99999475479126
GLOBAL,2,1,1,75.73172569274902
GLOBALVECT,4,2,2,13.000020980834961
GLOBE,0,0,0,0.0
GLOBUSSPR,5,2,3,-268.99993896484375
GLS,0,0,0,0.0
GMBREW,3,0,3,-3582.39990234375
GMDCLTD,5,4,1,1354.4999694824219
GMMPFAUDLR,1,0,0,0.0
GMRINFRA,5,2,3,-132.6068115234375
GMRP&UI,0,0,0,0.0
GNA,1,0,1,-184.00001525878906
GNFC,3,2,1,93.50006103515625
GOACARBON,2,0,2,-4413.500061035156
GOCLCORP,3,2,1,692.4998474121094
GOCOLORS,0,0,0,0.0
GODFRYPHLP,4,2,2,3100.999755859375
GODHA,2,1,1,-2.9900002479553223
GODREJAGRO,2,2,0,2742.9998779296875
GODREJCP,2,0,1,-1404.5001220703125
GODREJIND,5,1,3,-2075.4434204101562
GODREJPROP,4,3,0,11085.0
GOKEX,7,3,4,62.00000762939453
GOKUL,3,2,1,130.99998474121094
GOKULAGRO,0,0,0,0.0
GOLDENTOBC,3,1,2,-80.50003051757812
GOLDIAM,3,2,0,203.80002975463867
GOLDTECH,7,3,4,100.50000190734863
GOODLUCK,3,1,2,-2.4999618530273438
GPIL,5,4,1,1413.499755859375
GPPL,4,1,3,-412.4998474121094
GPTINFRA,2,1,1,11.999988555908203
GRANULES,3,2,0,711.0998916625977
GRAPHITE,1,0,0,0.0
GRASIM,7,3,3,103.4844970703125
GRAVITA,5,4,1,526.0000228881836
GREAVESCOT,5,1,4,-309.9999237060547
GREENLAM,1,1,0,943.3999633789062
GREENPANEL,1,1,0,305.99998474121094
GREENPLY,2,2,0,239.04436111450195
GREENPOWER,4,1,3,-46.49913549423218
GRINDWELL,0,0,0,0.0
GRINFRA,1,0,0,0.0
GROBTEA,2,2,0,4676.500549316406
GRPLTD,0,0,0,0.0
GRSE,0,0,0,0.0
GRWRHITECH,0,0,0,0.0
GSFC,7,1,6,-759.3999862670898
GSPL,1,0,0,0.0
GSS,4,2,2,-144.49996948242188
GTL,4,1,3,-147.50001788139343
GTLINFRA,1,0,1,-49.49999809265137
GTPL,2,1,1,236.99996948242188
GUFICBIO,4,1,2,-192.49999046325684
GUJALKALI,4,1,2,-1916.0001373291016
GUJAPOLLO,0,0,0,0.0
GUJGASLTD,3,0,2,-1555.8998107910156
GUJRAFFIA,6,1,5,-166.99999332427979
GULFOILLUB,1,0,1,-729.5001220703125
GULFPETRO,2,1,1,40.71423530578613
GULPOLY,4,2,2,-394.9165725708008
GVKPIL,5,1,4,-88.49998950958252
GVPTECH,2,0,2,-2448.000135421753
HAL,1,1,0,2866.75048828125
HAPPSTMNDS,0,0,0,0.0
HARDWYN,0,0,0,0.0
HARIOMPIPE,0,0,0,0.0
HARRMALAYA,4,1,3,-402.99999237060547
HATHWAY,8,2,5,-39.10001754760742
HATSUN,2,1,0,868.775634765625
HAVELLS,4,2,2,-1013.6996459960938
HAVISHA,2,1,1,1.000000238418579
HBLPOWER,3,1,2,-68.50000381469727
HBSL,1,1,0,133.33332061767578
HCC,7,2,5,-254.90543365478516
HCG,2,1,1,510.9999084472656
HCL-INSYS,4,2,2,51.46676540374756
HCLTECH,3,2,0,969.2498779296875
HDFCAMC,2,1,0,4576.0009765625
HDFCBANK,2,2,0,6027.7508544921875
HDFCLIFE,4,2,1,2402.9998779296875
HEADSUP,2,1,1,85.49999237060547
HECPROJECT,6,3,3,415.40002822875977
HEG,6,1,4,-3633.0006408691406
HEIDELBERG,4,2,1,796.5000152587891
HEMIPROP,0,0,0,0.0
HERANBA,1,0,1,-1300.0
HERCULES,2,1,1,-72.5
HERITGFOOD,5,1,3,-721.9379425048828
HEROMOTOCO,5,2,3,408.49609375
HESTERBIO,1,1,0,2941.0000610351562
HEUBACHIND,7,2,5,262.000732421875
HEXATRADEX,2,1,1,60.50000190734863
HFCL,4,3,1,287.49999046325684
HGINFRA,1,1,0,1086.9999694824219
HGS,6,3,3,6015.498962402344
HIKAL,2,0,1,-234.49996948242188
HIL,5,0,5,-12676.499938964844
HILTON,2,1,1,102.46716499328613
HIMATSEIDE,2,1,1,-205.4999542236328
HINDALCO,8,3,4,1251.500015258789
HINDCOMPOS,4,3,1,2907.1664428710938
HINDCON,3,1,2,-4.500002861022949
HINDCOPPER,6,3,2,-1147.4999237060547
HINDMOTORS,4,2,2,16.00001335144043
HINDOILEXP,4,1,3,-557.9999923706055
HINDPETRO,6,2,3,-20.055389404296875
HINDUNILVR,3,2,0,4713.5003662109375
HINDWAREAP,2,1,0,335.0
HINDZINC,5,3,2,827.7000427246094
HIRECT,1,1,0,903.0000305175781
HISARMETAL,0,0,0,0.0
HITECH,2,1,1,16.45000457763672
HITECHCORP,4,2,2,167.00000762939453
HITECHGEAR,2,1,1,518.9999389648438
HLEGLAS,1,0,1,-1083.599853515625
HLVLTD,4,1,3,-110.49999237060547
HMT,3,0,3,-238.50003242492676
HMVL,4,1,2,-49.00005340576172
HOMEFIRST,0,0,0,0.0
HONAUT,3,2,0,33560.99609375
HONDAPOWER,5,2,3,2373.9996337890625
HOVS,5,3,2,534.9999618530273
HPAL,0,0,0,0.0
HPIL,0,0,0,0.0
HPL,2,1,1,126.0000228881836
HSCL,2,1,1,79.99998092651367
HTMEDIA,5,1,4,-266.01097106933594
HUBTOWN,4,2,2,-122.00006484985352
HUDCO,1,0,0,0.0
HUHTAMAKI,2,1,0,1141.0000610351562
IBREALEST,5,1,3,-184.67655181884766
IBULHSGFIN,3,0,2,-3363.6441802978516
ICDSLTD,2,0,2,-222.49996185302734
ICEMAKE,2,1,1,-124.50004577636719
ICICIBANK,3,2,1,1673.818359375
ICICIGI,1,0,0,0.0
ICICIPRULI,2,1,0,1781.99951171875
ICIL,4,1,3,-467.500057220459
ICRA,2,0,2,-9220.00244140625
IDBI,8,1,6,-776.9998359680176
IDEA,3,0,3,-382.7377986907959
IDFC,10,3,7,-294.36731338500977
IDFCFIRSTB,2,1,1,27.00000762939453
IEX,1,0,0,0.0
IFBAGRO,0,0,0,0.0
IFBIND,5,2,3,-1587.4996948242188
IFCI,4,3,1,222.50001907348633
IFGLEXPOR,5,2,3,662.4998664855957
IGARASHI,4,2,1,1897.3513793945312
IGL,2,1,1,-131.199951171875
IGPL,3,2,1,186.4999008178711
IIFL,4,1,3,-1196.7756462097168
IIFLSEC,0,0,0,0.0
IITL,5,1,4,-1544.0000534057617
IL&FSENGG,5,2,3,-187.49999046325684
IL&FSTRANS,3,2,1,317.9690086841583
IMAGICAA,4,2,2,-446.0000777244568
IMFA,4,1,3,-226.4999771118164
IMPAL,1,1,0,622.0001220703125
IMPEXFERRO,5,2,3,7.499997317790985
INCREDIBLE,2,1,0,562.4999618530273
INDBANK,2,2,0,76.00000381469727
INDHOTEL,6,3,3,143.35994720458984
INDIACEM,6,0,5,-1542.0000839233398
INDIAGLYCO,3,1,2,299.0000915527344
INDIAMART,2,0,1,-4649.49951171875
INDIANB,5,3,2,466.49993896484375
INDIANCARD,0,0,0,0.0
INDIANHUME,3,0,2,-1262.4998474121094
INDIGO,3,2,1,6920.999755859375
INDIGOPNTS,1,0,1,-3146.99951171875
INDNIPPON,0,0,0,0.0
INDOAMIN,0,0,0,0.0
INDOBORAX,0,0,0,0.0
INDOCO,1,0,1,-318.0000305175781
INDORAMA,5,3,2,97.49998092651367
INDOSTAR,3,0,2,-1827.9998779296875
INDOTECH,4,3,1,1293.4999084472656
INDOTHAI,3,1,2,1328.5000038146973
