Ticker,Total Trades,Profitable Trades,Losing Trades,Total Profit/Loss
DEEPAKFERT,3,0,3,-1049.6034240722656
DEEPAKNTR,3,2,0,3393.4999084472656
DEEPENR,3,0,3,-410.5467987060547
DEEPINDS,0,0,0,0.0
DELHIVERY,0,0,0,0.0
DELPHIFX,5,2,3,2528.999671936035
DELTACORP,5,2,2,1702.5000381469727
DELTAMAGNT,4,2,2,323.99999618530273
DEN,6,1,5,71.99989318847656
DENORA,4,2,2,3944.0000915527344
DEVIT,1,1,0,190.0
DEVYANI,0,0,0,0.0
DGCONTENT,1,1,0,60.999999046325684
DHAMPURSUG,4,3,1,2054.499931335449
DHANBANK,6,0,5,-840.9999847412109
DHANI,5,3,1,552.7159404754639
DHANUKA,0,0,0,0.0
DHRUV,0,0,0,0.0
DHUNINV,2,1,0,494.50000762939453
DIACABS,4,1,3,-1900.0
DIAMONDYD,3,0,2,-3147.9998779296875
DICIND,4,0,3,-1560.5000305175781
DIGISPICE,1,0,1,-97.99999237060547
DIGJAMLMTD,2,0,2,-510.0
DIL,2,1,1,67.37753868103027
DISHTV,4,2,2,278.99999141693115
DIVISLAB,3,1,2,8276.002197265625
DIXON,1,0,1,-756.9000244140625
DLF,7,1,6,-1488.0001831054688
DLINKINDIA,2,1,1,-0.9999847412109375
DMART,1,1,0,14925.0
DMCC,0,0,0,0.0
DNAMEDIA,4,2,2,-16.500000953674316
DODLA,0,0,0,0.0
DOLATALGO,1,1,0,490.49999237060547
DOLLAR,3,1,2,127.5
DOLPHIN,3,0,3,-6676.000061035156
DONEAR,6,1,4,-64.99999046325684
DPABHUSHAN,1,1,0,460.0
DPSCLTD,2,0,2,-59.50000762939453
DPWIRES,4,1,3,235.81249237060547
DRCSYSTEMS,0,0,0,0.0
DREDGECORP,2,0,1,-1092.5
DRREDDY,2,1,1,16863.9990234375
DSSL,5,1,4,-114.50000762939453
DTIL,0,0,0,0.0
DUCON,1,1,0,76.81817054748535
DVL,7,0,6,-955.5001068115234
DWARKESH,3,2,1,260.74999809265137
DYNAMATECH,4,1,3,-8561.998291015625
DYNPRO,1,0,0,0.0
E2E,1,1,0,285.0
EASEMYTRIP,0,0,0,0.0
ECLERX,2,0,2,-1747.9995727539062
EDELWEISS,6,1,4,-678.6203575134277
EDUCOMP,8,0,8,-1994.49977517128
EICHERMOT,1,1,0,16548.44970703125
EIDPARRY,4,1,3,279.9998474121094
EIFFL,4,1,3,221.99996948242188
EIHAHOTELS,3,1,2,1179.4996643066406
EIHOTEL,5,2,3,391.34761810302734
EIMCOELECO,5,2,2,3664.000244140625
EKC,4,2,2,116.99995994567871
ELDEHSG,0,0,0,0.0
ELECON,5,1,4,-200.49997329711914
ELECTCAST,5,2,3,94.50000762939453
ELECTHERM,5,2,3,-877.9999923706055
ELGIEQUIP,4,2,2,857.5
ELGIRUBCO,3,2,0,409.4999885559082
EMAMILTD,3,2,0,3505.666732788086
EMAMIPAP,1,0,1,-472.0000457763672
EMAMIREAL,4,2,2,341.5000343322754
EMKAY,6,1,4,-313.00002098083496
EMMBI,2,0,1,-15.500001907348633
EMUDHRA,0,0,0,0.0
ENDURANCE,4,1,2,5394.000244140625
ENERGYDEV,4,2,2,106.49999141693115
ENGINERSIN,4,1,3,287.9998779296875
ENIL,3,0,2,-1591.0003662109375
EPL,2,1,1,-79.4999885559082
EQUIPPP,3,2,1,220.0
EQUITASBNK,1,0,0,0.0
ERIS,1,0,1,-929.5001220703125
EROSMEDIA,4,0,4,-1197.4998950958252
ESABINDIA,1,1,0,6473.00048828125
ESCORTS,8,3,4,5171.999816894531
ESSARSHPNG,3,1,1,154.99999046325684
ESSENTIA,2,1,1,2.1088600158691406
ESTER,2,0,2,-110.99998474121094
ETHOSLTD,0,0,0,0.0
EUROTEXIND,6,1,4,13.500003814697266
EVEREADY,3,0,3,-944.9999618530273
EVERESTIND,3,2,1,4073.5000610351562
EXCEL,2,2,0,4.477770105004311
EXCELINDUS,1,0,1,-2106.0003662109375
EXIDEIND,3,1,2,653.5001373291016
EXPLEOSOL,4,2,2,1855.9996795654297
EXXARO,1,0,1,-118.00003051757812
FACT,2,1,1,272.5
FAIRCHEMOR,0,0,0,0.0
FCL,1,0,1,-261.49999618530273
FCONSUMER,4,0,4,-390.5000066757202
FCSSOFT,2,1,1,-1.5000015497207642
FDC,2,1,0,1746.4999389648438
FEDERALBNK,3,2,1,787.9999923706055
FELDVR,6,2,4,105.80108642578125
FIBERWEB,0,0,0,0.0
FIEMIND,3,0,3,-1678.2501220703125
FILATEX,1,1,0,14.0500009059906
FINCABLES,5,1,4,184.49996948242188
FINEORG,0,0,0,0.0
FINOPB,1,0,0,0.0
FINPIPE,4,2,1,1006.100025177002
FLEXITUFF,3,1,2,-475.9999179840088
FLFL,3,1,2,331.4999771118164
FLUOROCHEM,1,1,0,3568.9999389648438
FMGOETZE,1,0,1,-1146.4999389648438
FMNL,4,1,3,-32.499985694885254
FOCUS,3,1,2,5.899989604949951
FOODSIN,1,0,0,0.0
FORTIS,3,1,1,611.5000152587891
FOSECOIND,2,0,2,-3868.499755859375
FSC,3,0,3,-1819.49951171875
FSL,5,2,2,366.50001525878906
GABRIEL,2,1,1,788.750057220459
GAEL,2,1,1,-7.499990463256836
GAIL,4,0,3,-327.43762969970703
GALAXYSURF,1,0,1,-1120.0
GALLANTT,2,0,2,-123.0000114440918
GANDHITUBE,3,2,1,3194.000244140625
GANECOS,4,1,3,809.9998474121094
GANESHBE,0,0,0,0.0
GANESHHOUC,4,1,3,2.8334426879882812
GANGAFORGE,1,1,0,12.450000047683716
GANGESSECU,1,1,0,339.4999885559082
GARFIBRES,1,0,1,-118.00003051757812
GATEWAY,0,0,0,0.0
GAYAHWS,2,1,1,0.4999999701976776
GEECEE,7,2,4,25.99987030029297
GEEKAYWIRE,5,0,5,-81.79999351501465
GENCON,0,0,0,0.0
GENESYS,2,1,1,281.0000228881836
GENUSPAPER,2,1,1,32.99999713897705
GENUSPOWER,4,2,2,301.49999618530273
GEOJITFSL,4,1,3,82.00000762939453
GEPIL,6,1,5,-239.49920654296875
GESHIP,3,1,2,2364.9996948242188
GET&D,4,0,3,-1791.9999694824219
GFLLIMITED,2,0,1,-56.71945571899414
GHCL,3,1,2,908.5000610351562
GICHSGFIN,5,1,4,314.49989318847656
GICRE,5,0,4,-1394.9999237060547
GILLANDERS,3,1,2,5.0
GILLETTE,0,0,0,0.0
GINNIFILA,3,2,1,378.999981880188
GIPCL,3,1,1,514.5000457763672
GKWLIMITED,2,0,1,-5.4998779296875
GLAND,0,0,0,0.0
GLAXO,1,0,0,0.0
GLENMARK,3,0,3,-2295.0
GLFL,7,2,5,12.999998331069946
GLOBAL,2,1,1,66.5243911743164
GLOBALVECT,3,1,1,-134.49997901916504
GLOBE,0,0,0,0.0
GLOBUSSPR,5,1,4,-106.50001525878906
GLS,0,0,0,0.0
GMBREW,3,0,3,-3582.39990234375
GMDCLTD,5,2,3,292.49996185302734
GMMPFAUDLR,1,0,0,0.0
GMRINFRA,5,2,3,68.75067710876465
GMRP&UI,0,0,0,0.0
GNA,1,0,1,-184.00001525878906
GNFC,3,1,2,367.00008392333984
GOACARBON,2,0,2,-4413.500061035156
